is_val_error,reg,stepSize,lastKDays,kout,kin,time_ix,hy_ix,rmse,mae
False,SVGP,2,50,0,-1,29,-1,21.56024266844712,18.173408826419344
False,SVGP,2,50,0,-1,31,-1,31.00531715450064,30.958230067608163
False,SVGP,2,50,0,-1,33,-1,6.484427355991732,6.128965612282466
False,SVGP,2,50,0,-1,35,-1,11.486879051822056,10.066879787238475
False,SVGP,2,50,0,-1,37,-1,11.476498736904151,9.55194398945962
False,SVGP,2,50,0,-1,39,-1,28.597693438072533,27.489627261225046
False,SVGP,2,50,0,-1,41,-1,11.653094698558236,10.145279001867411
False,SVGP,2,50,0,-1,43,-1,6.648061337496801,6.040904306251366
False,SVGP,2,50,0,-1,45,-1,63.494667175306134,60.82470108623634
False,SVGP,2,50,0,-1,47,-1,13.52076414147359,11.781327305005028
False,SVGP,2,50,0,-1,49,-1,42.357746733011474,40.92035437054567
False,SVGP,2,50,0,-1,51,-1,27.957403089789068,26.464498016065416
False,SVGP,2,50,0,-1,53,-1,9.115677318606805,7.803157530535056
False,SVGP,2,50,0,-1,55,-1,51.86805745908537,43.62969913102817
False,SVGP,2,50,0,-1,57,-1,36.29707253159145,35.937835272336294
False,SVGP,2,50,0,-1,59,-1,20.299534979726705,18.587777220012242
False,SVGP,2,50,0,-1,61,-1,106.47634374451638,102.28986303657949
False,SVGP,2,50,0,-1,63,-1,42.903739053676304,35.49022443073324
False,SVGP,2,50,0,-1,65,-1,21.37718928664316,14.342082662795315
False,SVGP,2,50,0,-1,67,-1,84.21859027358022,82.7530358446629
False,SVGP,2,50,0,-1,69,-1,24.33667845882729,18.020118385950436
False,SVGP,2,50,0,-1,71,-1,16.890808237321604,13.247123032285968
False,SVGP,2,50,0,-1,73,-1,51.22695224539537,48.140487747527544
False,SVGP,2,50,0,-1,75,-1,82.10720084466472,77.37141484397108
False,SVGP,2,50,0,-1,77,-1,17.677598133919187,15.192595601268712
False,SVGP,2,50,0,-1,79,-1,22.743930159729334,20.893032912335496
False,SVGP,2,50,0,-1,81,-1,31.458838976107348,26.431873036457937
False,SVGP,2,50,0,-1,83,-1,35.37856468624615,30.475841065722296
False,SVGP,2,50,0,-1,85,-1,23.99112530625882,21.1640834064329
False,SVGP,2,50,0,-1,87,-1,20.502926436047723,16.17133956500495
False,SVGP,2,50,0,-1,89,-1,59.872897954234816,59.872897954234816
False,SVGP,2,50,0,-1,91,-1,31.67367564898501,31.67367564898501
False,SVGP,2,50,0,-1,93,-1,52.12750169485666,52.12750169485666
False,SVGP,2,50,0,-1,95,-1,40.02758880535009,40.02758880535009
False,SVGP,2,50,0,-1,97,-1,34.98300547393793,34.202233012235496
False,SVGP,2,50,0,-1,99,-1,6.2867309910616065,5.800032540856343
False,SVGP,2,50,0,-1,101,-1,19.003172660273233,13.225276710594855
False,SVGP,2,50,0,-1,103,-1,15.364282663464747,12.822643141788404
False,SVGP,2,50,0,-1,105,-1,35.71073329587807,31.23554926470905
False,SVGP,2,50,0,-1,107,-1,10.486070702444064,9.057806360720773
False,SVGP,2,50,0,-1,109,-1,68.24756476621651,65.97211939060564
False,SVGP,2,50,0,-1,111,-1,24.633829680809225,21.992853019466136
False,SVGP,2,50,0,-1,113,-1,48.97400954614288,48.570157815702295
False,SVGP,2,50,0,-1,115,-1,23.315938726553895,19.913056931459863
False,SVGP,2,50,0,-1,117,-1,13.585977200698114,12.221367474397988
False,SVGP,2,50,0,-1,119,-1,9.281918489385752,8.120319848794757
False,SVGP,2,50,0,-1,121,-1,50.808353843428016,50.54811865947807
False,SVGP,2,50,0,-1,123,-1,15.331919308224455,12.161640651615164
False,SVGP,2,50,0,-1,125,-1,67.54838185727178,66.42063308885014
False,SVGP,2,50,0,-1,127,-1,46.68909720460679,46.41320484849867
False,SVGP,2,50,0,-1,129,-1,16.656994473847345,12.519682593784532
False,SVGP,2,50,0,-1,131,-1,20.668994316759928,17.647777431338362
False,SVGP,2,50,0,-1,133,-1,21.560464836773015,15.164477230051247
False,SVGP,2,50,0,-1,135,-1,14.385473130255264,13.223257924427358
False,SVGP,2,50,0,-1,137,-1,23.6183905089774,22.864912896593125
False,SVGP,2,50,0,-1,139,-1,56.00446527620814,50.903438691131186
False,SVGP,2,50,0,-1,141,-1,33.658212548052695,32.68422727034257
False,SVGP,2,50,0,-1,143,-1,34.37644063504957,34.198976976694155
False,SVGP,2,50,0,-1,145,-1,54.05296238052707,51.236831947161306
False,SVGP,2,50,0,-1,147,-1,13.803697299683652,11.233719345830615
False,SVGP,2,50,0,-1,149,-1,30.600144189208734,27.74042122425712
False,SVGP,2,50,0,-1,151,-1,19.775079596218482,17.414127195085367
False,SVGP,2,50,0,-1,153,-1,9.587182299583723,8.483307708492529
False,SVGP,2,50,0,-1,155,-1,38.35577115075633,36.46628801353619
False,SVGP,2,50,0,-1,157,-1,104.11163184418636,101.34941964511403
False,SVGP,2,50,0,-1,159,-1,42.867794238259165,37.17494558745667
False,SVGP,2,50,0,-1,161,-1,139.3531396001179,138.40881217988053
False,SVGP,2,50,0,-1,163,-1,79.09004492301676,78.1636373731962
False,SVGP,2,50,0,-1,165,-1,63.292449718951055,62.536709024711506
False,SVGP,2,50,0,-1,167,-1,73.77953529909884,63.10303658683002
False,SVGP,2,50,0,-1,169,-1,66.72838300703523,58.1201720599135
False,SVGP,2,50,0,-1,171,-1,53.07588279790909,51.78112016547877
False,SVGP,2,50,0,-1,173,-1,95.67322241055228,92.2462531563924
False,SVGP,2,50,0,-1,175,-1,89.91071354382898,87.68022977957368
False,SVGP,2,50,0,-1,177,-1,69.49034257840043,66.81318404768236
False,SVGP,2,50,0,-1,179,-1,26.03818753275286,22.50134143347134
False,SVGP,2,50,0,-1,181,-1,47.18590818687401,46.08828511561527
False,SVGP,2,50,0,-1,183,-1,27.252683659750037,24.05896759290883
False,SVGP,2,50,0,-1,185,-1,48.1988098252924,43.91602835317614
False,SVGP,2,50,0,-1,187,-1,56.8757094639271,56.629008700418545
False,SVGP,2,50,0,-1,189,-1,45.233450087257,42.150227088574
False,SVGP,2,50,0,-1,191,-1,9.649376406103759,8.377532456601422
False,SVGP,2,50,0,-1,193,-1,12.339037274341516,10.53736508108812
False,SVGP,2,50,0,-1,195,-1,67.10329527017907,59.633701542691625
False,SVGP,2,50,0,-1,197,-1,32.417495833664695,29.68806477824123
False,SVGP,2,50,0,-1,199,-1,191.95991208481348,181.2662524113298
False,SVGP,2,50,0,-1,201,-1,179.6583698103386,136.0248556445632
False,SVGP,2,50,0,-1,203,-1,69.86774201946656,68.9739910542287
False,SVGP,2,50,0,-1,205,-1,66.78369623761478,60.006397622941336
False,SVGP,2,50,0,-1,207,-1,119.7644811584573,118.72354075047338
False,SVGP,2,50,0,-1,209,-1,106.72108994455914,95.11817634787984
False,SVGP,2,50,0,-1,211,-1,98.68071290727937,98.63032326398464
False,SVGP,2,50,0,-1,213,-1,27.788713194984766,24.92821875159797
False,SVGP,2,50,0,-1,215,-1,40.487038562644535,38.40641197229732
False,SVGP,2,50,0,-1,217,-1,53.66268917783953,44.83670973638439
False,SVGP,2,50,0,-1,219,-1,152.97064160138066,136.47059219066486
False,SVGP,2,50,0,-1,221,-1,56.69130174511117,55.264222216033055
False,SVGP,2,50,0,-1,223,-1,33.83923318928658,29.959345093119182
False,SVGP,2,50,0,-1,225,-1,20.15457735393721,16.982277887251115
False,SVGP,2,50,0,-1,227,-1,26.809919372527535,22.989557484224378
False,SVGP,2,50,0,-1,229,-1,50.014132644801954,31.636532887557205
False,SVGP,2,50,0,-1,231,-1,24.70576241015771,23.256004541052107
False,SVGP,2,50,0,-1,233,-1,47.754579899183696,30.6631345880263
False,SVGP,2,50,0,-1,235,-1,30.025011071332667,27.705393678180485
False,SVGP,2,50,0,-1,237,-1,144.2928867880443,137.06735094530626
False,SVGP,2,50,0,-1,239,-1,71.55702740976827,65.84949007019596
False,SVGP,2,50,0,-1,241,-1,81.49400968682517,79.35293775142249
False,SVGP,2,50,0,-1,243,-1,35.21558847154305,33.533021809074526
False,SVGP,2,50,0,-1,245,-1,157.54826039053265,150.510745756764
False,SVGP,2,50,0,-1,247,-1,67.38620565758778,62.415984013377035
False,SVGP,2,50,0,-1,249,-1,43.484204162418,36.026546961349005
False,SVGP,2,50,0,-1,251,-1,100.1712953029652,86.06689118980592
False,SVGP,2,50,0,-1,253,-1,31.657181470667695,24.99909508919808
False,SVGP,2,50,0,-1,255,-1,61.55412409866931,58.268005001980974
False,SVGP,2,50,0,-1,257,-1,66.11422430028442,52.23134575610925
False,SVGP,2,50,0,-1,259,-1,63.96386253513533,63.13673127320693
False,SVGP,2,50,0,-1,261,-1,27.482039998217232,21.00456640357964
False,SVGP,2,50,0,-1,263,-1,49.68929586237077,45.39616194938523
False,SVGP,2,50,0,-1,265,-1,47.69900329150114,43.485308431592365
False,SVGP,2,50,0,-1,267,-1,23.622238696812122,19.826523203123234
False,SVGP,2,50,0,-1,269,-1,38.76421272774433,38.347119140316586
False,SVGP,2,50,0,-1,271,-1,25.2973576393224,20.54627334640092
False,SVGP,2,50,0,-1,273,-1,65.27776962040058,55.86257754411978
False,SVGP,2,50,0,-1,275,-1,47.77957244748743,45.293899871118356
False,SVGP,2,50,0,-1,277,-1,29.235840628915536,28.026662685025666
False,SVGP,2,50,0,-1,279,-1,23.189386128475107,21.898113468357582
False,SVGP,2,50,0,-1,281,-1,59.83828605456288,49.197475902683294
False,SVGP,2,50,0,-1,283,-1,46.5197805274721,42.933211450856135
False,SVGP,2,50,0,-1,285,-1,70.16827993572961,68.0604031977672
False,SVGP,2,50,0,-1,287,-1,166.73119021806156,163.2646813360663
False,SVGP,2,50,0,-1,289,-1,86.84586072534229,85.63477247981324
False,SVGP,2,50,0,-1,291,-1,28.115718729568744,24.555355483878955
False,SVGP,2,50,0,-1,293,-1,36.47402382150991,25.496421543638817
False,SVGP,2,50,0,-1,295,-1,77.48118255274832,76.94319842437501
False,SVGP,2,50,0,-1,297,-1,70.33750216620689,68.65053580842887
False,SVGP,2,50,0,-1,299,-1,31.825343266496503,31.126221131292994
False,SVGP,2,50,0,-1,301,-1,21.53583767606529,19.65849247437041
False,SVGP,2,50,0,-1,303,-1,22.00442827539628,20.947678198779958
False,SVGP,2,50,0,-1,305,-1,66.09687228151994,63.02881983781014
False,SVGP,2,50,0,-1,307,-1,109.9506791799142,108.86968973702125
False,SVGP,2,50,0,-1,309,-1,84.64417417691774,84.05102630116774
False,SVGP,2,50,0,-1,311,-1,28.297245043224812,26.937980374997224
False,SVGP,2,50,0,-1,313,-1,16.985999919492947,12.409346424810087
False,SVGP,2,50,0,-1,315,-1,20.82165194737138,18.752956880611126
False,SVGP,2,50,0,-1,317,-1,81.05014789446243,71.8254030213236
False,SVGP,2,50,0,-1,319,-1,44.72080482172143,42.92524535269107
False,SVGP,2,50,0,-1,321,-1,57.33342275473267,52.76374756395162
False,SVGP,2,50,0,-1,323,-1,38.91215166438643,36.93221099516328
False,SVGP,2,50,0,-1,325,-1,48.91218655472704,46.47375693301498
False,SVGP,2,50,0,-1,327,-1,24.337819590528092,21.838944770810997
False,SVGP,2,50,0,-1,329,-1,149.01085783397028,75.83935152610213
False,SVGP,2,50,0,-1,331,-1,37.184377496350926,32.25144040390321
False,SVGP,2,50,0,-1,333,-1,53.2170356295956,53.129393749253616
False,SVGP,2,50,0,-1,335,-1,9.686036731696946,7.82819007169014
False,SVGP,2,50,0,-1,337,-1,35.27035565350529,34.889116395416266
False,SVGP,2,50,0,-1,339,-1,24.321912162124153,22.59898990666512
False,SVGP,2,50,0,-1,341,-1,98.17222678171817,89.0784313155621
False,SVGP,2,50,0,-1,343,-1,84.10489845068781,83.90581290567734
False,SVGP,2,50,0,-1,345,-1,22.170051041315098,20.055754206660342
False,SVGP,2,50,0,-1,347,-1,40.269022029056,37.287272921108716
False,SVGP,2,50,0,-1,349,-1,61.45716748450102,49.82167762525686
False,SVGP,2,50,0,-1,351,-1,24.698936252683524,22.649072161028897
False,SVGP,2,50,0,-1,353,-1,27.687788919440568,21.644905424994402
False,SVGP,2,50,0,-1,355,-1,49.95880280373316,49.183196365934684
False,SVGP,2,50,0,-1,357,-1,39.61146870011465,37.79867442937924
False,SVGP,2,50,1,-1,29,-1,50.20279732143229,48.29775920582146
False,SVGP,2,50,1,-1,31,-1,28.22476698725664,27.720495145660788
False,SVGP,2,50,1,-1,33,-1,7.175274773355941,5.013567601172447
