is_val_error,reg,stepSize,lastKDays,kout,kin,time_ix,hy_ix,rmse,mae
False,Lasso,2,1,3,-1,0,7,10.933978722300953,9.448469155831814
False,Lasso,2,1,3,-1,2,7,11.00866060829545,9.05679644161879
False,Lasso,2,1,3,-1,4,7,10.973495343849972,9.38369449753842
False,Lasso,2,1,3,-1,6,7,12.543136500322678,10.61213606514639
False,Lasso,2,1,3,-1,8,7,3.4474251459014726,2.161838730725934
False,Lasso,2,1,3,-1,10,7,7.468654412447803,5.322240274844575
False,Lasso,2,1,3,-1,12,7,4.164242063842274,3.3158924651587274
False,Lasso,2,1,3,-1,14,7,10.658634539563204,9.054991817518996
False,Lasso,2,1,3,-1,16,7,3.253292899430195,2.491628120070009
