is_val_error,reg,stepSize,lastKDays,kout,kin,time_ix,hy_ix,rmse,mae
False,SVR,2,1,0,-1,0,5,15.510229737799557,14.734187434778448
False,SVR,2,1,0,-1,2,5,20.03981412218482,12.168055889838362
False,SVR,2,1,0,-1,4,5,4.562407576148128,3.7128335828765895
False,SVR,2,1,0,-1,6,5,11.955585746536924,9.506321098258875
False,SVR,2,1,0,-1,8,5,4.06189670825647,3.3374087979417566
False,SVR,2,1,0,-1,10,5,5.009972063109935,4.559684235398377
False,SVR,2,1,0,-1,12,5,3.714666220423853,3.075511830324224
False,SVR,2,1,0,-1,14,5,7.544219115086493,6.8064837025898255
False,SVR,2,1,0,-1,16,5,4.391401708342997,3.898043149063182
