is_val_error,reg,stepSize,lastKDays,kout,kin,time_ix,hy_ix,rmse,mae
False,GPR,2,20,0,-1,29,-1,10.193492820579914,8.050757081101168
False,GPR,2,20,0,-1,31,-1,4.051617359406247,3.4320919304759814
False,GPR,2,20,0,-1,35,-1,6.049655939264301,5.296513940696451
False,GPR,2,20,0,-1,37,-1,9.184100300260173,7.563782158767053
False,GPR,2,20,0,-1,39,-1,8.801993362326977,6.586338018583717
False,GPR,2,20,0,-1,41,-1,9.882797636500191,6.7909231252890905
False,GPR,2,20,0,-1,43,-1,8.551936675422676,6.948806193920724
False,GPR,2,20,0,-1,45,-1,6.130139632685217,4.056570556984916
False,GPR,2,20,0,-1,47,-1,9.136548997206951,5.155302105390187
False,GPR,2,20,0,-1,49,-1,5.824051497051119,4.171572592391305
False,GPR,2,20,0,-1,51,-1,4.889774166078438,3.9879625464613233
False,GPR,2,20,0,-1,53,-1,8.161125640769574,6.5754760912223125
False,GPR,2,20,0,-1,55,-1,30.480744078632032,23.32746145456782
False,GPR,2,20,0,-1,57,-1,3.1783592440882247,2.041816469045989
False,GPR,2,20,0,-1,59,-1,9.501127638602734,7.999237283811438
False,GPR,2,20,0,-1,63,-1,11.763947180484745,9.71182345990703
False,GPR,2,20,0,-1,65,-1,15.027430820455628,9.598135237540994
False,GPR,2,20,0,-1,67,-1,17.06407646310832,12.547725271239267
False,GPR,2,20,0,-1,69,-1,17.292730359218307,10.936960507506221
False,GPR,2,20,0,-1,71,-1,12.373721100265756,9.327692659616014
False,GPR,2,20,0,-1,73,-1,11.025882036306749,9.42348595059963
False,GPR,2,20,0,-1,75,-1,11.812887866438091,8.448827047863467
False,GPR,2,20,0,-1,77,-1,11.127038261513796,7.866641414388575
False,GPR,2,20,0,-1,79,-1,3.084605280421456,2.4362470519104806
False,GPR,2,20,0,-1,81,-1,7.55992166352314,6.9880479651080645
False,GPR,2,20,0,-1,83,-1,11.800512780329216,9.282153418668846
False,GPR,2,20,0,-1,85,-1,14.330935260735089,12.840357004927094
False,GPR,2,20,0,-1,87,-1,15.689547908281659,13.32784016975909
False,GPR,2,20,0,-1,89,-1,11.706371638621164,11.706371638621164
False,GPR,2,20,0,-1,91,-1,13.924130797890669,13.924130797890669
False,GPR,2,20,0,-1,93,-1,3.343567957943076,3.343567957943076
False,GPR,2,20,0,-1,95,-1,13.49945406284786,13.49945406284786
False,GPR,2,20,0,-1,97,-1,7.622456317138337,6.168424647433949
False,GPR,2,20,0,-1,99,-1,4.669021475560225,4.018039216965878
False,GPR,2,20,0,-1,101,-1,2.6931694725490836,2.2533243584569553
False,GPR,2,20,0,-1,103,-1,5.183802118721194,4.514441912409123
False,GPR,2,20,0,-1,105,-1,10.917675967292414,7.878910040997387
False,GPR,2,20,0,-1,107,-1,11.55746446549935,9.76160347705437
False,GPR,2,20,0,-1,109,-1,10.724070560185705,8.191043678344082
