is_val_error,reg,stepSize,lastKDays,kout,kin,time_ix,hy_ix,rmse,mae
False,XGBRFRegressor,2,10,5,-1,9,12,8.476460846667239,7.675264593483746
False,XGBRFRegressor,2,10,5,-1,11,12,12.956170073862543,11.399296873894292
False,XGBRFRegressor,2,10,5,-1,13,12,18.106501848058144,14.25329568650987
False,XGBRFRegressor,2,10,5,-1,15,12,11.792106714790535,10.277289405701652
False,XGBRFRegressor,2,10,5,-1,17,12,27.209921670178108,26.307359626626894
False,XGBRFRegressor,2,10,5,-1,19,12,24.97964249145417,23.145980449637985
False,XGBRFRegressor,2,10,5,-1,21,12,8.46036821258702,7.375745561387802
False,XGBRFRegressor,2,10,5,-1,23,12,8.669980109139027,7.531164381239151
False,XGBRFRegressor,2,10,5,-1,25,12,11.646405139360846,10.166746800439006
