is_val_error,reg,stepSize,lastKDays,kout,kin,time_ix,hy_ix,rmse,mae
False,GPR,2,10,2,-1,9,-1,3.7778103294406504,3.4779045367312875
False,GPR,2,10,2,-1,11,-1,16.2360148341195,10.607391755323507
False,GPR,2,10,2,-1,13,-1,9.450794962723094,8.361343902126107
