is_val_error,reg,stepSize,lastKDays,kout,kin,time_ix,hy_ix,rmse,mae
True,Lasso,2,20,0,0,29,0,37.256733101590875,35.80246823099236
True,Lasso,2,20,0,0,29,1,64.1195289126085,41.944477984011456
True,Lasso,2,20,0,0,29,2,61.204718762984534,39.901290375546694
True,Lasso,2,20,0,0,29,3,44.614521670938295,30.238164458623896
True,Lasso,2,20,0,0,29,4,37.256733101590875,35.80246823099236
True,Lasso,2,20,0,0,29,5,44.099767003275446,42.06657361568286
True,Lasso,2,20,0,0,29,6,44.099767003275446,42.06657361568286
True,Lasso,2,20,0,0,29,7,44.099767003275446,42.06657361568286
True,Lasso,2,20,0,0,31,0,47.14108508041702,46.621899191520534
True,Lasso,2,20,0,0,31,1,39.55196179218727,23.414349138269273
True,Lasso,2,20,0,0,31,2,36.59153528610967,20.85029145370832
True,Lasso,2,20,0,0,31,3,26.281703509112173,24.66100323934573
True,Lasso,2,20,0,0,31,4,47.14108508041702,46.621899191520534
True,Lasso,2,20,0,0,31,5,39.48657607557265,38.88745042585106
True,Lasso,2,20,0,0,31,6,39.48657607557265,38.88745042585106
True,Lasso,2,20,0,0,31,7,39.48657607557265,38.88745042585106
True,Lasso,2,20,0,0,33,0,17.343028494704566,16.48760224891293
True,Lasso,2,20,0,0,33,1,66.04951734712544,32.04411547524118
True,Lasso,2,20,0,0,33,2,61.39837911369922,29.73809325332324
True,Lasso,2,20,0,0,33,3,27.096433235090004,17.31972858892162
True,Lasso,2,20,0,0,33,4,17.343028494704566,16.48760224891293
True,Lasso,2,20,0,0,33,5,14.399224150904494,13.143257139359505
True,Lasso,2,20,0,0,33,6,14.399224150904494,13.143257139359505
True,Lasso,2,20,0,0,33,7,14.399224150904494,13.143257139359505
True,Lasso,2,20,0,0,35,0,18.968602670916603,14.026036268293993
True,Lasso,2,20,0,0,35,1,48.33880493934179,35.847036763576895
True,Lasso,2,20,0,0,35,2,44.62858225208365,33.13943120234522
True,Lasso,2,20,0,0,35,3,16.84147320030116,11.510426665368902
True,Lasso,2,20,0,0,35,4,18.968602670916603,14.026036268293993
True,Lasso,2,20,0,0,35,5,18.955319943369727,13.197490420991878
